Variate,Strain,Generation,Substrate,Day,GrowthTemp,EvolTemp,Vmax.Int,Vmax.Slope,Vmax.SE,Vmax.Rsq,Km.Int,Km.Slope,Km.SE,Km.Rsq,delH,delS,C,Vmax.Q10,Km.Q10,Q10.MMRT,Vmax.16,Km.16,Vmax.Min
BG,MM02,F,Lignin,21,22,16,0.822096166416272,0.00624550521465429,0.0260715820866491,0.0278923273715688,10.4178196767661,-0.250468852005094,0.207279964998907,0.593518122949736,32.6202288152884,-0.122281558076091,-5.80286984146385,1.0644466132522,0.0817010422588784,2.42929943620758,0.92202424985074,6.41031804468458,-2.90560115740393
BX,MM02,F,Lignin,21,22,16,0.549187322939845,0.0124505135711797,0.00997678324615621,0.608974187858395,NA,NA,NA,0,NA,NA,NA,1.13258783709002,NA,NA,0.748395540078719,NA,-2.99532272060019
CBH,MM02,F,Lignin,21,22,16,0.841536257435851,0.0967236207464605,0.0176140563277553,0.909513445997297,1.81297820353194,0.130830637518186,0.0278954872388266,0.879982572515121,60.0382821540327,-0.0181802452314839,2.13012742651776,2.63066379390749,3.69990215676095,2.03650309562161,2.38911418937922,3.90626840382293,-2.15038729753038
NAG,MM02,F,Lignin,21,22,16,0.785086936122976,0.0804618450265328,0.0422169332886197,0.644918407402286,0.57187007539818,0.0533011937396683,0.026548723930132,0.801222740533009,95.8257853729958,0.106681945288495,-7.65333215993702,2.23584325065298,1.70405710027489,6.89690408088348,2.0724764565475,1.42468917523287,-2.86517385317103
OX,MM02,F,Lignin,21,22,16,-2.48581849384437,0.0639939796009755,0.0106467276039827,0.900319399003215,3.27790252370308,0.0881385317459992,0.141419640110768,0.279761756327794,37.9546806936769,-0.126393255356167,1.89266384957854,1.89636670702544,2.41424188232762,1.50727841331001,-1.46191482022877,4.68811903163907,-3.87664424490331
PPO,MM02,F,Lignin,21,22,16,-1.71000334214054,0.0622639787752998,0.0103891899851912,0.899794208564431,4.42942335275553,0.0265096833205216,0.0232084365422337,0.303090556307454,42.5428885538759,-0.103004151803218,-0.355724345645697,1.8638416999788,1.30355719728865,1.89321508238598,-0.713779681735745,4.85357828588387,-3.47964546976988
AG,MM18,F,Lignin,21,22,16,-0.743793850337378,0.0724568014874339,0.0294876086711083,0.751175903836578,0.211310877587152,0.110697914189813,0.0628294678188715,0.756348182936385,94.6695273452024,0.0852977238829729,-4.9459040272666,2.06383935946599,3.02520585951068,5.58158168023332,0.415514973461564,1.98247750462415,-2.5147132675231
BG,MM18,F,Lignin,21,22,16,0.0871898122241212,0.0187994369142044,0.0421831502407652,0.165703628326778,NA,NA,NA,1,NA,NA,NA,1.20682671986064,NA,NA,0.387980802851391,NA,-2.90560115740393
BX,MM18,F,Lignin,21,22,16,-0.839229478628181,0.0497296718408457,0.0787841113598116,0.284913245054451,NA,NA,NA,0,NA,NA,NA,1.64427033162082,NA,NA,-0.0435547291746489,NA,-2.99532272060019
CBH,MM18,F,Lignin,21,22,16,0.7736128314976,0.101587535616908,0.0117801186923876,0.948958247370327,1.97942885957893,0.136455729940421,0.0411276910846555,0.733478394474494,72.8082924418307,0.028257398934863,-1.30445011057805,2.76177988063638,3.9139899427172,3.13441788471161,2.39901340136813,4.16272053862566,-2.15038729753038
NAG,MM18,F,Lignin,21,22,16,0.172110676039728,0.0908719081901633,0.0277939568780581,0.914453347981252,-1.18397361143154,0.113638437684104,0.0153794535542398,0.982013414706451,NA,NA,NA,2.48114235689726,3.11548356216347,NA,1.62606120708234,0.634241391514126,-2.86517385317103
OX,MM18,F,Lignin,21,22,16,-2.08646255951831,0.075703090412512,0.0201679495749008,0.824456325503905,4.18996043582186,0.0731997678435736,0.0793877231101399,0.459513094323469,65.9828019917281,-0.0230050719096761,-2.39954536161643,2.1319368890896,2.07923009474696,3.07406824665236,-0.875213112918114,5.36115672131903,-3.87664424490331
PPO,MM18,F,Lignin,21,22,16,-2.40661140265574,0.0939450047635498,0.022997839767807,0.943460689064458,NA,NA,NA,1,NA,NA,NA,2.55857393755435,NA,NA,-0.903491326438942,NA,-3.47964546976988
AG,MM20,F,Lignin,21,22,16,1.36045004294233,0.0221969201677127,0.0283504814006427,0.234597940608781,NA,NA,NA,1,23.1810940569611,-0.145168618964381,-5.98704123518825,1.24853292455201,NA,2.14884552999736,1.71560076562574,NA,-2.5147132675231
BG,MM20,F,Lignin,21,22,16,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-2.90560115740393,NA,-2.90560115740393
BX,MM20,F,Lignin,21,22,16,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.99532272060019,NA,-2.99532272060019
CBH,MM20,F,Lignin,21,22,16,1.67294430984453,0.0714283356985069,0.0251161952858937,0.801741798608237,3.18761496344581,0.0635974726306115,0.0886991076177565,0.204484301307116,58.2094378167374,-0.0173966097767625,-2.90687181904894,2.04272225494998,1.88886236829329,2.85076501547097,2.81579768102064,4.2051745255356,-2.15038729753038
NAG,MM20,F,Lignin,21,22,16,0.204987002467111,0.105972569518167,0.0843326753031673,0.441192093352982,NA,NA,NA,0,342.234612810407,0.949081224105209,-30.1688010903042,2.885579352378,NA,1213.00018360395,1.90054811475779,NA,-2.86517385317103
OX,MM20,F,Lignin,21,22,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-3.87664424490331,NA,-3.87664424490331
PER,MM20,F,Lignin,21,22,16,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.73398096649784,NA,-2.73398096649784
PPO,MM20,F,Lignin,21,22,16,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-3.47964546976988,NA,-3.47964546976988
AG,MM24,F,Lignin,21,22,16,0.347272976164808,0.0267043113373572,0.00147095533886421,0.993968313732542,-4.1432093698887,0.22132051374875,0.0258719096474364,0.986519092549112,16.2410351858124,-0.18200866080915,0.103960233963273,1.30609675535414,9.14498038989158,1.25408014049665,0.774541957562523,-0.602081149908691,-2.5147132675231
AP,MM24,F,Lignin,21,22,16,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-0.518369015712207,NA,-0.518369015712207
BG,MM24,F,Lignin,21,22,16,0.327044640935924,0.0438578454641212,0.00753421375110463,0.918668055011116,-1.18263908527451,0.168100993889136,0.0360034137720271,0.95614003275192,30.4129663073806,-0.130772141429037,-0.205531904778968,1.55050154287672,5.37097759206307,1.57267527573686,1.02877016836186,1.50697681695167,-2.90560115740393
BX,MM24,F,Lignin,21,22,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-2.99532272060019,NA,-2.99532272060019
CBH,MM24,F,Lignin,21,22,16,0.829496370298866,0.0695792878215955,0.0257882837843427,0.64538147999094,1.55392970782248,0.0924913540966754,0.0474352428607615,0.558946383914896,28.2537740807741,-0.134685351553285,7.17187887121885,2.00529840120524,2.5216502314918,0.896256215412773,1.94276497544439,3.03379137336929,-2.15038729753038
LAP,MM24,F,Lignin,21,22,16,1.38751970947525,-0.112840327783465,0.0222389513406988,0.962610428048847,7.16364925272902,-0.171814323096419,0.0611926964959619,0.887431865166416,NA,NA,NA,0.323549462792332,0.179398941254874,NA,-0.417925535060179,4.41462008318633,-3.16720884699379
NAG,MM24,F,Lignin,21,22,16,-0.180003558163441,0.091928383544065,0.00282302149904492,0.99905785063273,-2.16076608572445,0.146094321823182,0.00412933455511749,0.999201735810148,NA,NA,NA,2.5074939684334,4.31002290390151,NA,1.2908505785416,0.176743063446462,-2.86517385317103
OX,MM24,F,Lignin,21,22,16,-2.23549651946754,0.0727042970085503,0.0122460684253915,0.946304942884495,4.3915879338997,0.0621585460216049,0.053365315629012,0.404176557307819,55.4274790781805,-0.0612146431775426,-2.24567585873768,2.06895359558582,1.86187763591535,2.61147357453591,-1.07222776733073,5.38612467024538,-3.87664424490331
PPO,MM24,F,Lignin,21,22,16,-3.07734224199283,0.130421696836843,0.0212318365864418,0.974182408996197,3.46920290729978,0.0881552077151248,0.0255233184755627,0.922657394293534,NA,NA,NA,3.68480264673439,2.41464451412898,NA,-0.990595092603338,4.87968623074178,-3.47964546976988
AG,MM31,F,Lignin,21,22,16,0.294024812422469,0.0365725981311219,0.0137583047325912,0.779398768730779,-3.55376343110734,0.21505013685831,0.0257874881028514,0.985824504648807,3.26374907609141,-0.227226146015639,3.91678335045909,1.4415601741002,8.58916365463884,0.790549010924115,0.87918638252042,-0.112961241374378,-2.5147132675231
AP,MM31,F,Lignin,21,22,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-0.518369015712207,NA,-0.518369015712207
BG,MM31,F,Lignin,21,22,16,3.06108834749345,0.0748754746880459,0.00648994672841418,0.970825445786276,4.12143540913996,0.0404285662022534,0.00569945959485257,0.926357379124465,47.5732568980586,-0.0450863813549444,1.14817262410938,2.11436545642551,1.4982318737813,1.82655299832037,4.25909594250219,4.76829246837602,-2.90560115740393
BX,MM31,F,Lignin,21,22,16,-0.0543896408451903,0.0872026700089625,0.0115723618194521,0.934191733101061,-0.530595736017117,0.152953092330841,0.0327236778616829,0.879261199379545,60.4618566244838,-0.0237854633502535,-0.465710156950863,2.39175331141242,4.61601105119089,2.47007392646065,1.34085307929821,1.91665374127634,-2.99532272060019
CBH,MM31,F,Lignin,21,22,16,0.67775871440187,0.0983490212146969,0.00970470777360021,0.962512106875376,1.95402224646556,0.0898806457819249,0.0237963855176909,0.781017117619892,65.1988244108097,-0.000497467951900126,0.753338212488462,2.67377200701156,2.45666922230422,2.42222732992267,2.25134305383702,3.39211257897636,-2.15038729753038
LAP,MM31,F,Lignin,21,22,16,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-3.16720884699379,NA,-3.16720884699379
NAG,MM31,F,Lignin,21,22,16,0.208994213230422,0.0969814613182286,0.0032473749832027,0.996647642452813,0.258396927727183,0.0968632456674997,0.016129691118453,0.947456002042408,64.006118909714,-0.00880766101065356,0.889697386273229,2.63745546455352,2.63433942160153,2.35771446964927,1.76069759432208,1.80820885840718,-2.86517385317103
OX,MM31,F,Lignin,21,22,16,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-3.87664424490331,NA,-3.87664424490331
PPO,MM31,F,Lignin,21,22,16,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.47964546976988,NA,-3.47964546976988
AG,MM02,A,Sucrose,21,22,16,0.586281753316095,0.06959845914409,0.00647797055078529,0.966507772586126,4.30558609272767,0.0259998597209394,0.00540433798441707,0.85264316058706,46.5239207209856,-0.0694101718187496,0.109853173419154,2.00568288028239,1.29692826734571,1.93882769737824,1.69985709962154,4.7215838482627,-2.5147132675231
AP,MM02,A,Sucrose,21,22,16,1.78849789722959,0.0664935431009264,0.00699701527707881,0.957586444984865,5.80721074519256,0.0501370584161994,0.0109809938208871,0.839011921282155,43.540659358707,-0.0703346858377968,0.413741909218258,1.94436497159973,1.65098253123124,1.81709634090736,2.85239458684441,6.60940367985175,-0.518369015712207
BG,MM02,A,Sucrose,21,22,16,0.599800900488283,0.063287867800189,0.00542412099162231,0.971456887371575,4.69376471658298,0.0193623982872456,0.00745902455453377,0.627503649478363,39.923029723018,-0.0934726775389782,0.936926202087635,1.88302340268493,1.21363984777845,1.66108350081034,1.61240678529131,5.00356308917891,-2.90560115740393
BX,MM02,A,Sucrose,21,22,16,-3.07964508079345,0.0762086645383784,0.0681617556023581,0.555565308204663,3.68713202316917,0.0552756610828339,0.0709293347590753,0.377845559410226,NA,NA,NA,2.14274270306357,1.73803751337101,NA,-1.86030644817939,4.57154260049451,-2.99532272060019
CBH,MM02,A,Sucrose,21,22,16,-2.5473897226614,0.0955394733966665,0.00439410869458231,0.993694059723436,2.70175154967322,0.0845278109999134,0.015300599079406,0.938499098493058,72.7957907963075,-0.000892522472678368,-1.08645690355912,2.59969656894922,2.3286253385155,3.08504664435692,-1.01875814831474,4.05419652567184,-2.15038729753038
LAP,MM02,A,Sucrose,21,22,16,-1.04215069468548,-0.0205246039225535,0.0582770350926727,0.0583972499369239,NA,NA,NA,1,-103.992635421783,-0.621091336454267,16.469303421898,0.814446905872038,NA,0.0683249490185862,-1.37054435744634,NA,-3.16720884699379
NAG,MM02,A,Sucrose,21,22,16,2.35887056094725,0.112366361167825,0.00736735042395449,0.983095370266851,0.41462172683983,0.125798031549652,0.0133526190461739,0.967305832192081,73.5956059800774,0.0440985843416197,1.3406680393438,3.07610323239943,3.51830843369915,2.62037952978744,4.15673233963244,2.42739023163426,-2.86517385317103
OX,MM02,A,Sucrose,21,22,16,-1.21522243063607,0.0959535293354787,0.023380716888711,0.943954006325577,6.18425016914265,0.0996649931842847,0.0408486383610094,0.856175554081676,NA,NA,NA,2.61048308267385,2.70919063562368,NA,0.320034038731592,7.77889006009121,-3.87664424490331
PER,MM02,A,Sucrose,21,22,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-2.73398096649784,NA,-2.73398096649784
PPO,MM02,A,Sucrose,21,22,16,-2.0395945637114,0.123597309842248,0.0453366311959552,0.787961220533373,5.79567491682298,0.076833491355631,0.0383027318298115,0.667986346030255,129.130673210012,0.198561522172028,14.984533627797,3.44172602988332,2.156173048603,2.1828960009706,-0.062037606235428,7.02501077851308,-3.47964546976988
AG,MM06,A,Sucrose,21,22,16,-0.112356404334151,0.0669404219407743,0.00516507296315965,0.976739723515862,3.53974085192201,0.0383983512817201,0.00705201272314227,0.881123069434281,45.0978867819644,-0.0804128458036118,-0.0654627583099477,1.95307337073145,1.46812123629926,1.92354683100313,0.958690346718237,4.15411447242954,-2.5147132675231
AP,MM06,A,Sucrose,21,22,16,1.72254597402181,0.0633571391474555,0.0177471964038076,0.761119276286898,5.94018759204283,0.0445154480876759,0.0199564553283892,0.554352592615006,54.6952777816178,-0.0297249086077849,-4.76067510223776,1.88432825025589,1.56073128034729,3.09709131391282,2.7362602003811,6.65243476144564,-0.518369015712207
BG,MM06,A,Sucrose,21,22,16,0.500313780594684,0.0509879612212745,0.00370213876071689,0.979347766805821,3.15594923091792,-0.00371015923291015,0.0108353711689005,0.0284767689261903,35.549142262555,-0.110138438634535,-0.737248046636724,1.66509072629102,0.963578238218847,1.75950211904114,1.31612116013508,3.09658668319136,-2.90560115740393
BX,MM06,A,Sucrose,21,22,16,-1.07419598619733,0.0651991959681176,0.0112360267118549,0.918191994860608,5.03161130540159,0.0397776830959115,0.02556092620015,0.446671122141488,53.7716982109906,-0.0584284330433818,-1.59242334229038,1.91936031197803,1.48851180308585,2.43277366886012,-0.0310088507074446,5.66805423493618,-2.99532272060019
CBH,MM06,A,Sucrose,21,22,16,-1.72188610004888,0.0969098453749001,0.0177496340318509,0.908563509271928,4.992604401061,-0.00719755229216538,0.00854619627935276,0.261799258934097,77.2058475099038,0.0248252055939084,-4.8753025210868,2.63556730213608,0.930553672767602,4.31843516142079,-0.171328574050478,4.87744356438635,-2.15038729753038
LAP,MM06,A,Sucrose,21,22,16,-0.852393581241554,0.00604992546598911,0.0283684677081933,0.0222347822077674,6.72040039543623,-0.113008668824135,0.0470520340008247,0.74255172206449,34.4305313114995,-0.129849121578846,-6.17328995992015,1.06236680574544,0.323005254451093,2.56086574881702,-0.755594773785728,4.91226169425006,-3.16720884699379
NAG,MM06,A,Sucrose,21,22,16,2.19021229105561,0.107945941727524,0.00884242387454261,0.973861116237847,0.180129497534417,0.113123488295841,0.0183055119163353,0.92716556930054,70.3561291205447,0.0308617354079183,1.38405796680553,2.94308813835414,3.09948163489258,2.49314004830886,3.917347358696,1.99010531026787,-2.86517385317103
OX,MM06,A,Sucrose,21,22,16,-2.27587580541923,0.13461954413487,0.0264555343916117,0.928297542254137,6.30709029462728,0.0687267449090507,0.0343822556015023,0.66642246070049,92.8334923577302,0.074414176822603,2.94686396884873,3.84277761112563,1.98827504064622,3.0793250726356,-0.121963099261305,7.40671821317209,-3.87664424490331
PER,MM06,A,Sucrose,21,22,16,-1.78882128676507,0.0370423524970533,0.0170780870500906,0.824701529968195,NA,NA,NA,1,NA,NA,NA,1.44834789628421,NA,NA,-1.19614364681222,NA,-2.73398096649784
PPO,MM06,A,Sucrose,21,22,16,-3.97407675657848,0.153865381059695,0.0348107336402056,0.907136091059733,4.96690609233644,0.0615329327565545,0.0587909700148471,0.353891134123285,143.985824865736,0.238324121464171,13.183884285074,4.65831507374545,1.85026584277814,3.07787225360472,-1.51223065962336,5.95143301644131,-3.47964546976988
AG,MM10,A,Sucrose,21,22,16,1.83401809440648,0.0643664790370831,0.00438085681096821,0.981807805833272,4.79594710718696,0.0142461225762788,0.00513528238783927,0.658002546257753,43.625777353513,-0.0695956208670079,-0.201225428512645,1.90344383526376,1.1531083691931,1.90169670368682,2.86388175899981,5.02388506840742,-2.5147132675231
AP,MM10,A,Sucrose,21,22,16,3.96188249016063,0.0637241007926704,0.00340543647005573,0.988705549745006,6.45323623943969,0.027737858507155,0.00401860101026174,0.922544668676617,41.9937347103975,-0.0579021546058481,0.254642886349972,1.89125571499975,1.31966588227771,1.79753886538647,4.98146810284336,6.89704197555417,-0.518369015712207
BG,MM10,A,Sucrose,21,22,16,1.53616361874744,0.0466867021087545,0.00737541112754711,0.909234278124518,5.35392243031277,-0.00810016379153776,0.00733643528324913,0.233575302329207,34.1013124290028,-0.10676375245881,-1.35490405205675,1.59498928937289,0.922192180970617,1.80156385273575,2.28315085248751,5.22431980964817,-2.90560115740393
BX,MM10,A,Sucrose,21,22,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-2.99532272060019,NA,-2.99532272060019
CBH,MM10,A,Sucrose,21,22,16,-0.108752836833965,0.0844601439732887,0.01018914241449,0.944987942454979,4.89677821092932,0.0375156476489584,0.0142719529902229,0.633353211724531,60.4449920640459,-0.0242392841376535,-1.20899230579677,2.32705015998604,1.45521910438072,2.60524167964021,1.24260946673865,5.49702857331266,-2.15038729753038
LAP,MM10,A,Sucrose,21,22,16,-1.26542205781445,0.071667900662372,0.0298493036776316,0.657720092161379,5.1332376352698,-0.0118768670139806,0.0440180293734897,0.0236923443246248,64.8388428148535,-0.0206099018452154,-2.70931442900752,2.04762176819723,0.888013200973065,3.0920448437882,-0.118735647216502,4.94320776304611,-3.16720884699379
NAG,MM10,A,Sucrose,21,22,16,2.59847350456621,0.112805279639237,0.00545018093229946,0.990749043472172,0.190641048215269,0.119580332836015,0.00198052214131775,0.999177749971214,74.534561566186,0.0495398223919507,1.09715213852283,3.08963449156085,3.30621267838674,2.70303589087895,4.40335797879401,2.10392637359151,-2.86517385317103
OX,MM10,A,Sucrose,21,22,16,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-3.87664424490331,NA,-3.87664424490331
PPO,MM10,A,Sucrose,21,22,16,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.47964546976988,NA,-3.47964546976988
AG,MM18,A,Sucrose,21,22,16,1.22782693727309,0.06240114676473,0.00579589463548786,0.966643375798698,4.57665915778418,0.00392799212754518,0.00438638834576346,0.16699859009096,42.602242360079,-0.0783622625400834,-0.342936089572193,1.86640004838123,1.04006157827001,1.89309001227485,2.22624528550877,4.6395070318249,-2.5147132675231
AP,MM18,A,Sucrose,21,22,16,2.94443784447015,0.0632042098467244,0.00541575276361958,0.971469153708861,6.15851069729836,0.0321918691907517,0.00688466483263355,0.845344027609595,41.7251506880897,-0.0673391030929869,0.216423648451904,1.88144876259066,1.37977258471936,1.79553409884868,3.95570520201774,6.67358060435039,-0.518369015712207
BG,MM18,A,Sucrose,21,22,16,0.981366681442922,0.050977979758961,0.00463882775747328,0.967940274093328,4.44893144897358,-0.0047830931082515,0.00277606761039258,0.425999940235091,35.2247240450343,-0.107333518715918,-0.614810761244805,1.66492453418203,0.953294945998203,1.73592912289668,1.7970143575863,4.37240195924156,-2.90560115740393
BX,MM18,A,Sucrose,21,22,16,0.454034075560088,-0.0182418924174049,0.00822470280523962,0.831059826259681,8.88763596460989,-0.117465677201639,0.0588642980430047,0.799283596916872,NA,NA,NA,0.833252197799962,0.30892499319608,NA,0.162163796881609,7.00818512938367,-2.99532272060019
CBH,MM18,A,Sucrose,21,22,16,-1.20742073715762,0.0548679736258537,0.00787825615714535,0.923815343279858,5.31942339462266,-0.0200403788307835,0.00840840948372745,0.739599214544787,39.5971743662233,-0.109511513021568,-1.2415058081439,1.73096617670204,0.818400225908618,1.93408825747302,-0.329533159143962,4.99877733333012,-2.15038729753038
LAP,MM18,A,Sucrose,21,22,16,-0.717347662851798,0.0168304060116732,0.0351923052231242,0.0708376436728121,7.00092740778274,-0.10387344880046,0.0475378901248683,0.614123858569528,-20.1804677033659,-0.319341381498232,5.22326448667903,1.18329634918003,0.353902266250539,0.51338840347923,-0.448061166665027,5.33895222697537,-3.16720884699379
NAG,MM18,A,Sucrose,21,22,16,2.19227258765826,0.115058335545381,0.00783018102801742,0.981811555395068,0.23348882141286,0.116836429629094,0.0104561589792996,0.984234191567041,74.2048314495123,0.0448981443566713,1.84137057676392,3.16003579622453,3.21672672113349,2.54986249068933,4.03320595638436,2.10287169547836,-2.86517385317103
OX,MM18,A,Sucrose,21,22,16,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-3.87664424490331,NA,-3.87664424490331
PER,MM18,A,Sucrose,21,22,16,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-2.73398096649784,NA,-2.73398096649784
AG,MM20,A,Sucrose,21,22,16,0.885424816132804,0.0699577864983721,0.00406196032429847,0.986694175510655,4.67225112815823,0.0192638963656117,0.00556951901960785,0.749426061427162,47.9256723757773,-0.0617674060991415,-0.334537067299085,2.01290281133661,1.21244497778824,2.04269221926189,2.00474940010676,4.98047347000802,-2.5147132675231
AP,MM20,A,Sucrose,21,22,16,2.93916355875774,0.0464111061761788,0.00566853164222542,0.943689861959298,7.45794462899245,-0.0150522027568211,0.0130569031788361,0.2493878756888,NA,NA,NA,1.59059961542619,0.860258780389742,NA,3.6817412575766,7.21710938488332,-0.518369015712207
BG,MM20,A,Sucrose,21,22,16,0.832568652732544,0.0474970463007356,0.00394034497999315,0.973208251338918,4.79167796749476,-0.0066967218227893,0.00823584652977061,0.141844927661732,31.9500677142579,-0.120556035655769,-0.300113888181784,1.6079667022837,0.935225859195249,1.61886364455795,1.59252139354431,4.68453041833013,-2.90560115740393
BX,MM20,A,Sucrose,21,22,16,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,-2.99532272060019,NA,-2.99532272060019
CBH,MM20,A,Sucrose,21,22,16,-2.44562803941379,0.0869833544096366,0.00538210879678614,0.988644815638619,3.02605759440638,0.0604593168281864,0.0123943618291885,0.922464345942109,55.8707213017848,-0.0607524177131679,1.35515767829369,2.38651357118717,1.83050734892989,2.02793656388892,-1.05389436885961,3.99340666365736,-2.15038729753038
LAP,MM20,A,Sucrose,21,22,16,-2.60102797843767,0.0814960081749015,0.0213273109688933,0.879529689653775,5.02067606426232,-0.0279977150449713,0.0325466307564192,0.27007362123827,44.1591230145847,-0.103236051801426,2.29666305505316,2.25908549180813,0.755801010971632,1.60090018790838,-1.29709184763924,4.57271262354278,-3.16720884699379
NAG,MM20,A,Sucrose,21,22,16,2.9648348873651,0.11140159560464,0.00517297617945548,0.991448773581351,0.964279090127426,0.116020963808325,0.00708203766125954,0.988945549454165,73.5942965013744,0.0491533885585738,1.07674449678634,3.04656874608391,3.19060207771458,2.67060274659194,4.74726041703934,2.82061451106063,-2.86517385317103
OX,MM20,A,Sucrose,21,22,16,-2.85238675828661,0.1606092281969,0.0378670557407894,0.89994722769302,4.99780331938975,0.130762836085806,0.0453421329710586,0.806144502302341,150.227211825441,0.270038007800667,13.7072652752221,4.98329979960156,3.69739442033867,3.24279267244957,-0.282639107136205,7.09000869676265,-3.87664424490331
PER,MM20,A,Sucrose,21,22,16,-1.50545572616052,0.0841093709602741,0.0277569468932091,0.753738477643205,7.16828944265949,0.00982310947408475,0.0226428971741641,0.0590320104649342,68.2010004759575,-0.00737850413470211,-3.96237625176186,2.31890179551218,1.10321770346151,3.55188449969482,-0.159705790796138,7.32545919424485,-2.73398096649784
PPO,MM20,A,Sucrose,21,22,16,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.47964546976988,NA,-3.47964546976988
AG,MM23,A,Sucrose,21,22,16,0.141368335365886,0.0550043071152513,0.0100507742488257,0.882179085589885,3.60101334030258,0.0410234429005075,0.0102772217376852,0.841551173630963,38.0408870914961,-0.104032939316962,-0.602666002706888,1.73332767268019,1.50717106831534,1.80619788249146,1.02143724920991,4.2573884267107,-2.5147132675231
AP,MM23,A,Sucrose,21,22,16,2.76012055920195,0.0127391469820006,0.0183468523305564,0.138456547377599,8.61110803039492,-0.0616422646378073,0.0214932843049083,0.732746499341013,-21.7166540438183,-0.296238517635245,4.97427742718083,1.13586158628897,0.539872301346107,0.511239596673024,2.96394691091396,7.62483179619,-0.518369015712207
BG,MM23,A,Sucrose,21,22,16,0.593646089241234,0.0358167171158941,0.0102157264427485,0.75448520201907,5.3519758715916,-0.0150026793286626,0.0206629780105703,0.116446084678608,29.4896443827477,-0.131346932669922,-2.54437007682844,1.43070477306465,0.860684915538484,1.83655225081152,1.16671356309554,5.111933002333,-2.90560115740393
CBH,MM23,A,Sucrose,21,22,16,-2.40907992249453,0.13341404855399,0.00376718268220114,0.999203319653769,NA,NA,NA,1,NA,NA,NA,3.79673119820512,NA,NA,-0.274455145630695,NA,-2.15038729753038
LAP,MM23,A,Sucrose,21,22,16,0.177819170298179,0.00537111458905553,0.00852362954173152,0.0903057042807674,6.16006321159173,-0.0453784039904601,0.0171721878881328,0.635803517758002,-3.14722357003164,-0.254348403034809,1.750683008658,1.05517976511913,0.635219900584389,0.842499891618431,0.263757003723068,5.43400874774437,-3.16720884699379
NAG,MM23,A,Sucrose,21,22,16,1.67391468579622,0.115076466836568,0.00489674003817251,0.992809370419345,-0.0713197171107707,0.0982343967348758,0.0165693257585241,0.946163279970181,75.2945856574778,0.0446022495740665,1.42471942662469,3.16060880346159,2.67070896558994,2.66908074235725,3.51513815518131,1.50043063064724,-2.86517385317103
PER,MM23,A,Sucrose,21,22,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-2.73398096649784,NA,-2.73398096649784
AG,MM24,A,Sucrose,21,22,16,1.02811193435511,0.0567606783891434,0.00465486194039492,0.973803117837504,4.7726305744907,-0.00539740164508523,0.0141865902455793,0.0349232991072613,39.9680439821611,-0.0896009821172332,-0.867227226524902,1.76404026606482,0.947456724470331,1.89274264657197,1.9362827885814,4.68627214816934,-2.5147132675231
AP,MM24,A,Sucrose,21,22,16,1.94125854799249,0.0605461479130387,0.012437338482067,0.855587070827055,6.17131082230186,0.0279628601283557,0.0270141068854482,0.211274792019438,48.0986824321943,-0.052142874793111,-2.97794612066863,1.83209748858712,1.32263849486643,2.47712736874185,2.90999691460111,6.61871658435555,-0.518369015712207
BG,MM24,A,Sucrose,21,22,16,1.29118977971805,0.0521089917445465,0.0056110234426303,0.955676921615697,4.73679600485243,0.00289948124869024,0.00667730707062055,0.0450167041469872,37.3105675051126,-0.0970995197251194,-1.11217825950169,1.68386192039828,1.02941925433542,1.85409038114924,2.1249336476308,4.78318770483147,-2.90560115740393
BX,MM24,A,Sucrose,21,22,16,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,-2.99532272060019,NA,-2.99532272060019
